   w                            DFT(re)                         exact(re)
-239.99020        0.00000000000000009564     0.0000000000000000000000000
-239.54162       -0.00000000000000001843     0.0000000000000000000000000
-239.09304        0.00000000000000012685     0.0000000000000000000000000
-238.64446        0.00000000000000016751     0.0000000000000000000000000
-238.19588       -0.00000000000000001186     0.0000000000000000000000000
-237.74730        0.00000000000000061287     0.0000000000000000000000000
-237.29872       -0.00000000000000147223     0.0000000000000000000000000
-236.85014       -0.00000000000000172253     0.0000000000000000000000000
-236.40156        0.00000000000000002614     0.0000000000000000000000000
-235.95298        0.00000000000000027077     0.0000000000000000000000000
-235.50440        0.00000000000000035915     0.0000000000000000000000000
-235.05582        0.00000000000000031824     0.0000000000000000000000000
-234.60724        0.00000000000000082994     0.0000000000000000000000000
-234.15866       -0.00000000000000004457     0.0000000000000000000000000
-233.71008       -0.00000000000000130812     0.0000000000000000000000000
-233.26150       -0.00000000000000003665     0.0000000000000000000000000
-232.81292       -0.00000000000000020925     0.0000000000000000000000000
-232.36434       -0.00000000000000024280     0.0000000000000000000000000
-231.91576        0.00000000000000096564     0.0000000000000000000000000
-231.46718        0.00000000000000086793     0.0000000000000000000000000
-231.01860       -0.00000000000000016680     0.0000000000000000000000000
-230.57002       -0.00000000000000043520     0.0000000000000000000000000
-230.12144        0.00000000000000000872     0.0000000000000000000000000
-229.67286       -0.00000000000000013488     0.0000000000000000000000000
-229.22428        0.00000000000000044962     0.0000000000000000000000000
-228.77570        0.00000000000000003865     0.0000000000000000000000000
-228.32712       -0.00000000000000012739     0.0000000000000000000000000
-227.87854       -0.00000000000000012250     0.0000000000000000000000000
-227.42996        0.00000000000000051621     0.0000000000000000000000000
-226.98138       -0.00000000000000043343     0.0000000000000000000000000
-226.53280        0.00000000000000000543     0.0000000000000000000000000
-226.08422       -0.00000000000000004244     0.0000000000000000000000000
-225.63564        0.00000000000000182075     0.0000000000000000000000000
-225.18706        0.00000000000000107444     0.0000000000000000000000000
-224.73849       -0.00000000000000022824     0.0000000000000000000000000
-224.28991       -0.00000000000000063743     0.0000000000000000000000000
-223.84133        0.00000000000000000791     0.0000000000000000000000000
-223.39275       -0.00000000000000245857     0.0000000000000000000000000
-222.94417        0.00000000000000056863     0.0000000000000000000000000
-222.49559       -0.00000000000000033253     0.0000000000000000000000000
-222.04701       -0.00000000000000006645     0.0000000000000000000000000
-221.59843        0.00000000000000181349     0.0000000000000000000000000
-221.14985       -0.00000000000000083189     0.0000000000000000000000000
-220.70127       -0.00000000000000022702     0.0000000000000000000000000
-220.25269       -0.00000000000000030429     0.0000000000000000000000000
-219.80411        0.00000000000000018144     0.0000000000000000000000000
-219.35553       -0.00000000000000001177     0.0000000000000000000000000
-218.90695        0.00000000000000002270     0.0000000000000000000000000
-218.45837       -0.00000000000000007805     0.0000000000000000000000000
-218.00979       -0.00000000000000036993     0.0000000000000000000000000
-217.56121       -0.00000000000000029324     0.0000000000000000000000000
-217.11263       -0.00000000000000010161     0.0000000000000000000000000
-216.66405       -0.00000000000000007971     0.0000000000000000000000000
-216.21547        0.00000000000000059615     0.0000000000000000000000000
-215.76689       -0.00000000000000000187     0.0000000000000000000000000
-215.31831       -0.00000000000000035337     0.0000000000000000000000000
-214.86973        0.00000000000000204022     0.0000000000000000000000000
-214.42115        0.00000000000000027180     0.0000000000000000000000000
-213.97257       -0.00000000000000015217     0.0000000000000000000000000
-213.52399        0.00000000000000151952     0.0000000000000000000000000
-213.07541        0.00000000000000031828     0.0000000000000000000000000
-212.62683        0.00000000000000026041     0.0000000000000000000000000
-212.17825        0.00000000000000079592     0.0000000000000000000000000
-211.72967        0.00000000000000006580     0.0000000000000000000000000
-211.28109        0.00000000000000040611     0.0000000000000000000000000
-210.83251        0.00000000000000043397     0.0000000000000000000000000
-210.38393       -0.00000000000000002607     0.0000000000000000000000000
-209.93535        0.00000000000000047605     0.0000000000000000000000000
-209.48677        0.00000000000000032508     0.0000000000000000000000000
-209.03819       -0.00000000000000013329     0.0000000000000000000000000
-208.58961        0.00000000000000033688     0.0000000000000000000000000
-208.14103        0.00000000000000039986     0.0000000000000000000000000
-207.69245        0.00000000000000038875     0.0000000000000000000000000
-207.24387        0.00000000000000000395     0.0000000000000000000000000
-206.79529       -0.00000000000000045029     0.0000000000000000000000000
-206.34671        0.00000000000000319164     0.0000000000000000000000000
-205.89813        0.00000000000000058678     0.0000000000000000000000000
-205.44955       -0.00000000000000004518     0.0000000000000000000000000
-205.00097        0.00000000000000000920     0.0000000000000000000000000
-204.55239        0.00000000000000000008     0.0000000000000000000000000
-204.10381       -0.00000000000000089946     0.0000000000000000000000000
-203.65523        0.00000000000000002896     0.0000000000000000000000000
-203.20665        0.00000000000000023824     0.0000000000000000000000000
-202.75807       -0.00000000000000008770     0.0000000000000000000000000
-202.30949        0.00000000000000003846     0.0000000000000000000000000
-201.86091        0.00000000000000040999     0.0000000000000000000000000
-201.41233       -0.00000000000000026372     0.0000000000000000000000000
-200.96376       -0.00000000000000189434     0.0000000000000000000000000
-200.51518       -0.00000000000000000192     0.0000000000000000000000000
-200.06660        0.00000000000000007004     0.0000000000000000000000000
-199.61802       -0.00000000000000001422     0.0000000000000000000000000
-199.16944       -0.00000000000000058686     0.0000000000000000000000000
-198.72086       -0.00000000000000042894     0.0000000000000000000000000
-198.27228        0.00000000000000005881     0.0000000000000000000000000
-197.82370       -0.00000000000000021069     0.0000000000000000000000000
-197.37512        0.00000000000000006151     0.0000000000000000000000000
-196.92654       -0.00000000000000028067     0.0000000000000000000000000
-196.47796       -0.00000000000000021758     0.0000000000000000000000000
-196.02938       -0.00000000000000064408     0.0000000000000000000000000
-195.58080        0.00000000000000006499     0.0000000000000000000000000
-195.13222        0.00000000000000001944     0.0000000000000000000000000
-194.68364       -0.00000000000000001533     0.0000000000000000000000000
-194.23506       -0.00000000000000090888     0.0000000000000000000000000
-193.78648       -0.00000000000000051631     0.0000000000000000000000000
-193.33790        0.00000000000000047917     0.0000000000000000000000000
-192.88932        0.00000000000000121324     0.0000000000000000000000000
-192.44074        0.00000000000000064198     0.0000000000000000000000000
-191.99216       -0.00000000000000032779     0.0000000000000000000000000
-191.54358       -0.00000000000000011517     0.0000000000000000000000000
-191.09500        0.00000000000000019298     0.0000000000000000000000000
-190.64642        0.00000000000000003611     0.0000000000000000000000000
-190.19784       -0.00000000000000029089     0.0000000000000000000000000
-189.74926        0.00000000000000028794     0.0000000000000000000000000
-189.30068        0.00000000000000007874     0.0000000000000000000000000
-188.85210       -0.00000000000000028782     0.0000000000000000000000000
-188.40352        0.00000000000000044333     0.0000000000000000000000000
-187.95494       -0.00000000000000002635     0.0000000000000000000000000
-187.50636        0.00000000000000772181     0.0000000000000000000000000
-187.05778        0.00000000000000020185     0.0000000000000000000000000
-186.60920        0.00000000000000001903     0.0000000000000000000000000
-186.16062       -0.00000000000000063828     0.0000000000000000000000000
-185.71204       -0.00000000000000026478     0.0000000000000000000000000
-185.26346       -0.00000000000000187829     0.0000000000000000000000000
-184.81488        0.00000000000000062982     0.0000000000000000000000000
-184.36630        0.00000000000000097961     0.0000000000000000000000000
-183.91772       -0.00000000000000020765     0.0000000000000000000000000
-183.46914       -0.00000000000000040847     0.0000000000000000000000000
-183.02056        0.00000000000000039710     0.0000000000000000000000000
-182.57198       -0.00000000000000010818     0.0000000000000000000000000
-182.12340        0.00000000000000000227     0.0000000000000000000000000
-181.67482       -0.00000000000000030566     0.0000000000000000000000000
-181.22624       -0.00000000000000007526     0.0000000000000000000000000
-180.77766       -0.00000000000000022041     0.0000000000000000000000000
-180.32908       -0.00000000000000047746     0.0000000000000000000000000
-179.88050       -0.00000000000000002590     0.0000000000000000000000000
-179.43192       -0.00000000000000026956     0.0000000000000000000000000
-178.98334        0.00000000000000027351     0.0000000000000000000000000
-178.53476        0.00000000000000007175     0.0000000000000000000000000
-178.08618        0.00000000000000040890     0.0000000000000000000000000
-177.63760       -0.00000000000000118781     0.0000000000000000000000000
-177.18903        0.00000000000000812700     0.0000000000000000000000000
-176.74045       -0.00000000000000087380     0.0000000000000000000000000
-176.29187       -0.00000000000000011943     0.0000000000000000000000000
-175.84329        0.00000000000000039164     0.0000000000000000000000000
-175.39471       -0.00000000000000044171     0.0000000000000000000000000
-174.94613        0.00000000000000061713     0.0000000000000000000000000
-174.49755       -0.00000000000000013318     0.0000000000000000000000000
-174.04897       -0.00000000000000028900     0.0000000000000000000000000
-173.60039        0.00000000000000093672     0.0000000000000000000000000
-173.15181        0.00000000000000032091     0.0000000000000000000000000
-172.70323       -0.00000000000000080309     0.0000000000000000000000000
-172.25465       -0.00000000000000045873     0.0000000000000000000000000
-171.80607       -0.00000000000000089249     0.0000000000000000000000000
-171.35749       -0.00000000000000100405     0.0000000000000000000000000
-170.90891        0.00000000000000001259     0.0000000000000000000000000
-170.46033        0.00000000000000077119     0.0000000000000000000000000
-170.01175        0.00000000000000049723     0.0000000000000000000000000
-169.56317       -0.00000000000000000947     0.0000000000000000000000000
-169.11459        0.00000000000000116914     0.0000000000000000000000000
-168.66601        0.00000000000000005562     0.0000000000000000000000000
-168.21743        0.00000000000000005068     0.0000000000000000000000000
-167.76885       -0.00000000000000015988     0.0000000000000000000000000
-167.32027       -0.00000000000000011083     0.0000000000000000000000000
-166.87169       -0.00000000000000073864     0.0000000000000000000000000
-166.42311        0.00000000000000009221     0.0000000000000000000000000
-165.97453       -0.00000000000000009849     0.0000000000000000000000000
-165.52595        0.00000000000000041346     0.0000000000000000000000000
-165.07737        0.00000000000000134004     0.0000000000000000000000000
-164.62879       -0.00000000000000060233     0.0000000000000000000000000
-164.18021        0.00000000000000055928     0.0000000000000000000000000
-163.73163        0.00000000000000068312     0.0000000000000000000000000
-163.28305        0.00000000000000050266     0.0000000000000000000000000
-162.83447        0.00000000000000041327     0.0000000000000000000000000
-162.38589        0.00000000000000035695     0.0000000000000000000000000
-161.93731        0.00000000000000007186     0.0000000000000000000000000
-161.48873       -0.00000000000000026054     0.0000000000000000000000000
-161.04015        0.00000000000000072014     0.0000000000000000000000000
-160.59157        0.00000000000000200047     0.0000000000000000000000000
-160.14299       -0.00000000000000002911     0.0000000000000000000000000
-159.69441       -0.00000000000000086170     0.0000000000000000000000000
-159.24583        0.00000000000000077370     0.0000000000000000000000000
-158.79725       -0.00000000000000014249     0.0000000000000000000000000
-158.34867        0.00000000000000055778     0.0000000000000000000000000
-157.90009        0.00000000000000016160     0.0000000000000000000000000
-157.45151        0.00000000000000162468     0.0000000000000000000000000
-157.00293        0.00000000000000064695     0.0000000000000000000000000
-156.55435       -0.00000000000000077166     0.0000000000000000000000000
-156.10577        0.00000000000000068516     0.0000000000000000000000000
-155.65719       -0.00000000000000175938     0.0000000000000000000000000
-155.20861        0.00000000000000032466     0.0000000000000000000000000
-154.76003       -0.00000000000000038332     0.0000000000000000000000000
-154.31145        0.00000000000000050102     0.0000000000000000000000000
-153.86287       -0.00000000000000031308     0.0000000000000000000000000
-153.41430       -0.00000000000000030186     0.0000000000000000000000000
-152.96572       -0.00000000000000044386     0.0000000000000000000000000
-152.51714       -0.00000000000000009341     0.0000000000000000000000000
-152.06856        0.00000000000000054953     0.0000000000000000000000000
-151.61998       -0.00000000000000091028     0.0000000000000000000000000
-151.17140        0.00000000000000185591     0.0000000000000000000000000
-150.72282        0.00000000000000026113     0.0000000000000000000000000
-150.27424        0.00000000000000008038     0.0000000000000000000000000
-149.82566        0.00000000000000230146     0.0000000000000000000000000
-149.37708       -0.00000000000000576075     0.0000000000000000000000000
-148.92850        0.00000000000000086038     0.0000000000000000000000000
-148.47992       -0.00000000000000010865     0.0000000000000000000000000
-148.03134        0.00000000000000072434     0.0000000000000000000000000
-147.58276        0.00000000000000106312     0.0000000000000000000000000
-147.13418        0.00000000000000011029     0.0000000000000000000000000
-146.68560        0.00000000000000016470     0.0000000000000000000000000
-146.23702        0.00000000000000041809     0.0000000000000000000000000
-145.78844        0.00000000000000049337     0.0000000000000000000000000
-145.33986       -0.00000000000000067322     0.0000000000000000000000000
-144.89128        0.00000000000000054244     0.0000000000000000000000000
-144.44270        0.00000000000000041039     0.0000000000000000000000000
-143.99412        0.00000000000000159905     0.0000000000000000000000000
-143.54554       -0.00000000000000031268     0.0000000000000000000000000
-143.09696        0.00000000000000032321     0.0000000000000000000000000
-142.64838       -0.00000000000000005417     0.0000000000000000000000000
-142.19980       -0.00000000000000066672     0.0000000000000000000000000
-141.75122       -0.00000000000000048716     0.0000000000000000000000000
-141.30264       -0.00000000000000126245     0.0000000000000000000000000
-140.85406        0.00000000000000038723     0.0000000000000000000000000
-140.40548        0.00000000000000029022     0.0000000000000000000000000
-139.95690       -0.00000000000000047318     0.0000000000000000000000000
-139.50832       -0.00000000000000049402     0.0000000000000000000000000
-139.05974       -0.00000000000000000216     0.0000000000000000000000000
-138.61116       -0.00000000000000037923     0.0000000000000000000000000
-138.16258        0.00000000000000010610     0.0000000000000000000000000
-137.71400        0.00000000000000002733     0.0000000000000000000000000
-137.26542       -0.00000000000000005771     0.0000000000000000000000000
-136.81684        0.00000000000000020885     0.0000000000000000000000000
-136.36826        0.00000000000000011073     0.0000000000000000000000000
-135.91968       -0.00000000000000016752     0.0000000000000000000000000
-135.47110        0.00000000000000034721     0.0000000000000000000000000
-135.02252        0.00000000000000003449     0.0000000000000000000000000
-134.57394       -0.00000000000000038591     0.0000000000000000000000000
-134.12536       -0.00000000000000100117     0.0000000000000000000000000
-133.67678        0.00000000000000020695     0.0000000000000000000000000
-133.22820       -0.00000000000000018793     0.0000000000000000000000000
-132.77962       -0.00000000000000015358     0.0000000000000000000000000
-132.33104       -0.00000000000000001247     0.0000000000000000000000000
-131.88246       -0.00000000000000020182     0.0000000000000000000000000
-131.43388       -0.00000000000000002814     0.0000000000000000000000000
-130.98530       -0.00000000000000360948     0.0000000000000000000000000
-130.53672       -0.00000000000000106433     0.0000000000000000000000000
-130.08815       -0.00000000000000021754     0.0000000000000000000000000
-129.63957       -0.00000000000000065073     0.0000000000000000000000000
-129.19099        0.00000000000000078552     0.0000000000000000000000000
-128.74241       -0.00000000000000044610     0.0000000000000000000000000
-128.29383        0.00000000000000024012     0.0000000000000000000000000
-127.84525       -0.00000000000000027432     0.0000000000000000000000000
-127.39667       -0.00000000000000000198     0.0000000000000000000000000
-126.94809       -0.00000000000000028316     0.0000000000000000000000000
-126.49951        0.00000000000000021508     0.0000000000000000000000000
-126.05093       -0.00000000000000046897     0.0000000000000000000000000
-125.60235       -0.00000000000000005231     0.0000000000000000000000000
-125.15377        0.00000000000000034367     0.0000000000000000000000000
-124.70519        0.00000000000000017366     0.0000000000000000000000000
-124.25661       -0.00000000000000031369     0.0000000000000000000000000
-123.80803        0.00000000000000041964     0.0000000000000000000000000
-123.35945       -0.00000000000000025182     0.0000000000000000000000000
-122.91087       -0.00000000000000139760     0.0000000000000000000000000
-122.46229       -0.00000000000000183558     0.0000000000000000000000000
-122.01371       -0.00000000000000001997     0.0000000000000000000000000
-121.56513        0.00000000000000341060     0.0000000000000000000000000
-121.11655       -0.00000000000000005206     0.0000000000000000000000000
-120.66797        0.00000000000000004564     0.0000000000000000000000000
-120.21939        0.00000000000000016324     0.0000000000000000000000000
-119.77081        0.00000000000000023546     0.0000000000000000000000000
-119.32223       -0.00000000000000033012     0.0000000000000000000000000
-118.87365        0.00000000000000001529     0.0000000000000000000000000
-118.42507        0.00000000000000165849     0.0000000000000000000000000
-117.97649       -0.00000000000000032150     0.0000000000000000000000000
-117.52791       -0.00000000000000010161     0.0000000000000000000000000
-117.07933       -0.00000000000000000255     0.0000000000000000000000000
-116.63075        0.00000000000000045402     0.0000000000000000000000000
-116.18217       -0.00000000000000014474     0.0000000000000000000000000
-115.73359       -0.00000000000000015736     0.0000000000000000000000000
-115.28501        0.00000000000000044355     0.0000000000000000000000000
-114.83643       -0.00000000000000020074     0.0000000000000000000000000
-114.38785        0.00000000000000000466     0.0000000000000000000000000
-113.93927        0.00000000000000012105     0.0000000000000000000000000
-113.49069        0.00000000000000040093     0.0000000000000000000000000
-113.04211       -0.00000000000000034425     0.0000000000000000000000000
-112.59353        0.00000000000000011097     0.0000000000000000000000000
-112.14495       -0.00000000000000071255     0.0000000000000000000000000
-111.69637        0.00000000000000047380     0.0000000000000000000000000
-111.24779        0.00000000000000022401     0.0000000000000000000000000
-110.79921       -0.00000000000001161766     0.0000000000000000000000000
-110.35063        0.00000000000000020170     0.0000000000000000000000000
-109.90205       -0.00000000000000025044     0.0000000000000000000000000
-109.45347        0.00000000000000004901     0.0000000000000000000000000
-109.00489        0.00000000000000001154     0.0000000000000000000000000
-108.55631       -0.00000000000000004369     0.0000000000000000000000000
-108.10773       -0.00000000000000032980     0.0000000000000000000000000
-107.65915        0.00000000000000008563     0.0000000000000000000000000
-107.21057        0.00000000000000026181     0.0000000000000000000000000
-106.76199        0.00000000000000133422     0.0000000000000000000000000
-106.31342       -0.00000000000000020199     0.0000000000000000000000000
-105.86484       -0.00000000000000025410     0.0000000000000000000000000
-105.41626        0.00000000000000027424     0.0000000000000000000000000
-104.96768       -0.00000000000000022179     0.0000000000000000000000000
-104.51910        0.00000000000000000310     0.0000000000000000000000000
-104.07052        0.00000000000000004263     0.0000000000000000000000000
-103.62194       -0.00000000000000003203     0.0000000000000000000000000
-103.17336       -0.00000000000000011211     0.0000000000000000000000000
-102.72478        0.00000000000000026807     0.0000000000000000000000000
-102.27620        0.00000000000000000095     0.0000000000000000000000000
-101.82762       -0.00000000000000037964     0.0000000000000000000000000
-101.37904       -0.00000000000000001228     0.0000000000000000000000000
-100.93046       -0.00000000000000045355     0.0000000000000000000000000
-100.48188       -0.00000000000000024524     0.0000000000000000000000000
-100.03330        0.00000000000000025565     0.0000000000000000000000000
 -99.58472       -0.00000000000000018366     0.0000000000000000000000000
 -99.13614       -0.00000000000000017171     0.0000000000000000000000000
 -98.68756       -0.00000000000000005105     0.0000000000000000000000000
 -98.23898        0.00000000000000054795     0.0000000000000000000000000
 -97.79040       -0.00000000000000000010     0.0000000000000000000000000
 -97.34182       -0.00000000000000093779     0.0000000000000000000000000
 -96.89324        0.00000000000000016141     0.0000000000000000000000000
 -96.44466       -0.00000000000000018758     0.0000000000000000000000000
 -95.99608       -0.00000000000000029655     0.0000000000000000000000000
 -95.54750       -0.00000000000000027011     0.0000000000000000000000000
 -95.09892        0.00000000000000028312     0.0000000000000000000000000
 -94.65034       -0.00000000000000005214     0.0000000000000000000000000
 -94.20176        0.00000000000000002506     0.0000000000000000000000000
 -93.75318        0.00000000000000027983     0.0000000000000000000000000
 -93.30460        0.00000000000000009971     0.0000000000000000000000000
 -92.85602        0.00000000000000013711     0.0000000000000000000000000
 -92.40744       -0.00000000000000015734     0.0000000000000000000000000
 -91.95886       -0.00000000000000001219     0.0000000000000000000000000
 -91.51028        0.00000000000000073716     0.0000000000000000000000000
 -91.06170       -0.00000000000000001937     0.0000000000000000000000000
 -90.61312       -0.00000000000000048316     0.0000000000000000000000000
 -90.16454        0.00000000000000031680     0.0000000000000000000000000
 -89.71596        0.00000000000000015177     0.0000000000000000000000000
 -89.26738       -0.00000000000000000530     0.0000000000000000000000000
 -88.81880        0.00000000000000001709     0.0000000000000000000000000
 -88.37022       -0.00000000000000089322     0.0000000000000000000000000
 -87.92164        0.00000000000000009130     0.0000000000000000000000000
 -87.47306        0.00000000000000010345     0.0000000000000000000000000
 -87.02448        0.00000000000000015031     0.0000000000000000000000000
 -86.57590        0.00000000000000028634     0.0000000000000000000000000
 -86.12732        0.00000000000000090366     0.0000000000000000000000000
 -85.67874       -0.00000000000000021739     0.0000000000000000000000000
 -85.23016       -0.00000000000000023003     0.0000000000000000000000000
 -84.78158       -0.00000000000000023506     0.0000000000000000000000000
 -84.33300        0.00000000000000010635     0.0000000000000000000000000
 -83.88442       -0.00000000000000001246     0.0000000000000000000000000
 -83.43584        0.00000000000000092702     0.0000000000000000000000000
 -82.98726       -0.00000000000000019656     0.0000000000000000000000000
 -82.53869        0.00000000000000046421     0.0000000000000000000000000
 -82.09011        0.00000000000000002135     0.0000000000000000000000000
 -81.64153       -0.00000000000000043243     0.0000000000000000000000000
 -81.19295       -0.00000000000000086708     0.0000000000000000000000000
 -80.74437        0.00000000000000012249     0.0000000000000000000000000
 -80.29579       -0.00000000000000015301     0.0000000000000000000000000
 -79.84721        0.00000000000000019148     0.0000000000000000000000000
 -79.39863        0.00000000000000000258     0.0000000000000000000000000
 -78.95005        0.00000000000000011482     0.0000000000000000000000000
 -78.50147        0.00000000000000013924     0.0000000000000000000000000
 -78.05289        0.00000000000000028803     0.0000000000000000000000000
 -77.60431        0.00000000000000056451     0.0000000000000000000000000
 -77.15573       -0.00000000000000037545     0.0000000000000000000000000
 -76.70715       -0.00000000000000031503     0.0000000000000000000000000
 -76.25857        0.00000000000000032675     0.0000000000000000000000000
 -75.80999       -0.00000000000000009270     0.0000000000000000000000000
 -75.36141       -0.00000000000000001246     0.0000000000000000000000000
 -74.91283       -0.00000000000000005521     0.0000000000000000000000000
 -74.46425       -0.00000000000000029141     0.0000000000000000000000000
 -74.01567        0.00000000000000000559     0.0000000000000000000000000
 -73.56709       -0.00000000000000001386     0.0000000000000000000000000
 -73.11851        0.00000000000000009566     0.0000000000000000000000000
 -72.66993       -0.00000000000000022188     0.0000000000000000000000000
 -72.22135       -0.00000000000000073322     0.0000000000000000000000000
 -71.77277        0.00000000000000102157     0.0000000000000000000000000
 -71.32419       -0.00000000000000000865     0.0000000000000000000000000
 -70.87561       -0.00000000000000050935     0.0000000000000000000000000
 -70.42703       -0.00000000000000093764     0.0000000000000000000000000
 -69.97845       -0.00000000000000003893     0.0000000000000000000000000
 -69.52987        0.00000000000000022057     0.0000000000000000000000000
 -69.08129       -0.00000000000000002439     0.0000000000000000000000000
 -68.63271       -0.00000000000000003000     0.0000000000000000000000000
 -68.18413       -0.00000000000000031300     0.0000000000000000000000000
 -67.73555        0.00000000000000002697     0.0000000000000000000000000
 -67.28697        0.00000000000000006209     0.0000000000000000000000000
 -66.83839        0.00000000000000003371     0.0000000000000000000000000
 -66.38981        0.00000000000000010360     0.0000000000000000000000000
 -65.94123       -0.00000000000000009851     0.0000000000000000000000000
 -65.49265       -0.00000000000000014922     0.0000000000000000000000000
 -65.04407        0.00000000000000030103     0.0000000000000000000000000
 -64.59549       -0.00000000000000010771     0.0000000000000000000000000
 -64.14691        0.00000000000000004618     0.0000000000000000000000000
 -63.69833       -0.00000000000000009289     0.0000000000000000000000000
 -63.24975       -0.00000000000000016348     0.0000000000000000000000000
 -62.80117       -0.00000000000000010337     0.0000000000000000000000000
 -62.35259       -0.00000000000000010298     0.0000000000000000000000000
 -61.90401       -0.00000000000000045646     0.0000000000000000000000000
 -61.45543        0.00000000000000185062     0.0000000000000000000000000
 -61.00685        0.00000000000000004307     0.0000000000000000000000000
 -60.55827       -0.00000000000000002734     0.0000000000000000000000000
 -60.10969        0.00000000000000005793     0.0000000000000000000000000
 -59.66111       -0.00000000000000002441     0.0000000000000000000000000
 -59.21253       -0.00000000000000004575     0.0000000000000000000000000
 -58.76396       -0.00000000000000021349     0.0000000000000000000000000
 -58.31538       -0.00000000000000001016     0.0000000000000000000000000
 -57.86680       -0.00000000000000008124     0.0000000000000000000000000
 -57.41822       -0.00000000000000005076     0.0000000000000000000000000
 -56.96964        0.00000000000000006385     0.0000000000000000000000000
 -56.52106        0.00000000000000005409     0.0000000000000000000000000
 -56.07248        0.00000000000000056092     0.0000000000000000000000000
 -55.62390        0.00000000000000011553     0.0000000000000000000000000
 -55.17532        0.00000000000000007903     0.0000000000000000000000000
 -54.72674        0.00000000000000008478     0.0000000000000000000000000
 -54.27816        0.00000000000000004786     0.0000000000000000000000000
 -53.82958       -0.00000000000000001441     0.0000000000000000000000000
 -53.38100        0.00000000000000002412     0.0000000000000000000000000
 -52.93242       -0.00000000000000014788     0.0000000000000000000000000
 -52.48384        0.00000000000000013408     0.0000000000000000000000000
 -52.03526        0.00000000000000002503     0.0000000000000000000000000
 -51.58668        0.00000000000000012404     0.0000000000000000000000000
 -51.13810        0.00000000000000000677     0.0000000000000000000000000
 -50.68952       -0.00000000000000014741     0.0000000000000000000000000
 -50.24094        0.00000000000000003015     0.0000000000000000000000000
 -49.79236       -0.00000000000000012328     0.0000000000000000000000000
 -49.34378       -0.00000000000000005018     0.0000000000000000000000000
 -48.89520       -0.00000000000000000381     0.0000000000000000000000000
 -48.44662       -0.00000000000000003768     0.0000000000000000000000000
 -47.99804        0.00000000000000022582     0.0000000000000000000000000
 -47.54946        0.00000000000000022955     0.0000000000000000000000000
 -47.10088        0.00000000000000021494     0.0000000000000000000000000
 -46.65230       -0.00000000000000007430     0.0000000000000000000000000
 -46.20372        0.00000000000000009776     0.0000000000000000000000000
 -45.75514       -0.00000000000000079786     0.0000000000000000000000000
 -45.30656        0.00000000000000000653     0.0000000000000000000000000
 -44.85798       -0.00000000000000006064     0.0000000000000000000000000
 -44.40940       -0.00000000000000012935     0.0000000000000000000000000
 -43.96082       -0.00000000000000008179     0.0000000000000000000000000
 -43.51224       -0.00000000000000011762     0.0000000000000000000000000
 -43.06366       -0.00000000000000007337     0.0000000000000000000000000
 -42.61508        0.00000000000000001930     0.0000000000000000000000000
 -42.16650       -0.00000000000000018867     0.0000000000000000000000000
 -41.71792       -0.00000000000000128146     0.0000000000000000000000000
 -41.26934       -0.00000000000000002080     0.0000000000000000000000000
 -40.82076        0.00000000000000077238     0.0000000000000000000000000
 -40.37218        0.00000000000000027252     0.0000000000000000000000000
 -39.92360       -0.00000000000000002163     0.0000000000000000000000000
 -39.47502       -0.00000000000000002386     0.0000000000000000000000000
 -39.02644       -0.00000000000000017042     0.0000000000000000000000000
 -38.57786       -0.00000000000000003460     0.0000000000000000000000000
 -38.12928       -0.00000000000000025170     0.0000000000000000000000000
 -37.68070        0.00000000000000003979     0.0000000000000000000000000
 -37.23212        0.00000000000000000348     0.0000000000000000000000000
 -36.78354        0.00000000000000007827     0.0000000000000000000000000
 -36.33496        0.00000000000000013151     0.0000000000000000000000000
 -35.88638       -0.00000000000000030658     0.0000000000000000000000000
 -35.43781       -0.00000000000000167281     0.0000000000000000000000000
 -34.98923        0.00000000000000025144     0.0000000000000000000000000
 -34.54065        0.00000000000000006871     0.0000000000000000000000000
 -34.09207        0.00000000000000015622     0.0000000000000000000000000
 -33.64349       -0.00000000000000005627     0.0000000000000000000000000
 -33.19491        0.00000000000000108082     0.0000000000000000000000000
 -32.74633       -0.00000000000000004465     0.0000000000000000000000000
 -32.29775       -0.00000000000000003983     0.0000000000000000000000000
 -31.84917       -0.00000000000000001252     0.0000000000000000000000000
 -31.40059        0.00000000000000006706     0.0000000000000000000000000
 -30.95201       -0.00000000000000002330     0.0000000000000000000000000
 -30.50343        0.00000000000000003897     0.0000000000000000000000000
 -30.05485       -0.00000000000000018530     0.0000000000000000000000000
 -29.60627       -0.00000000000000000005     0.0000000000000000000000000
 -29.15769       -0.00000000000000001691     0.0000000000000000000000000
 -28.70911       -0.00000000000000006237     0.0000000000000000000000000
 -28.26053        0.00000000000000000781     0.0000000000000000000000000
 -27.81195       -0.00000000000000006665     0.0000000000000000000000000
 -27.36337       -0.00000000000000000727     0.0000000000000000000000000
 -26.91479        0.00000000000000001319     0.0000000000000000000000000
 -26.46621        0.00000000000000009286     0.0000000000000000000000000
 -26.01763        0.00000000000000002397     0.0000000000000000000000000
 -25.56905       -0.00000000000000001265     0.0000000000000000000000000
 -25.12047       -0.00000000000000000517     0.0000000000000000000000000
 -24.67189        0.00000000000000001137     0.0000000000000000000000000
 -24.22331        0.00000000000000005349     0.0000000000000000000000000
 -23.77473        0.00000000000000004068     0.0000000000000000000000000
 -23.32615       -0.00000000000000002126     0.0000000000000000000000000
